"population","spawn_year","sex","origin","age_best","fork_length","weight","fecundity","disposition"
"LOS",2009,"F","Hat",4,782,5.5,4624,"S"
"LOS",2009,"F","Hat",4,753,5.19999980926514,4666,"S"
"LOS",2009,"F","Hat",4,757,4.40000009536743,4054,"S"
"LOS",2009,"F","Hat",4,790,6.09999990463257,5058,"S"
"LOS",2009,"F","Hat",4,800,6.40000009536743,5572,"S"
"LOS",2009,"F","Hat",4,752,4.90000009536743,4596,"S"
"LOS",2009,"F","Hat",4,780,5.5,4963,"S"
"LOS",2009,"F","Hat",4,743,4.5,4708,"S"
"LOS",2009,"F","Hat",4,748,3.20000004768372,4498,"S"
"LOS",2009,"F","Hat",4,768,5.59999990463257,4561,"S"
"LOS",2009,"F","Hat",4,842,6.40000009536743,4149,"S"
"LOS",2009,"F","Hat",4,806,5.40000009536743,4318,"S"
"LOS",2009,"F","Hat",4,774,4.59999990463257,4259,"S"
"LOS",2009,"F","Hat",4,750,4.30000019073486,4053,"S"
"LOS",2009,"F","Hat",4,811,5.80000019073486,5482,"S"
"LOS",2009,"F","Hat",4,796,4.19999980926514,5172,"S"
"LOS",2009,"F","Hat",4,806,5.09999990463257,4654,"S"
"LOS",2009,"F","Hat",4,802,5,5112,"S"
"LOS",2009,"F","Hat",4,816,5.5,4806,"S"
"LOS",2009,"F","Hat",4,760,4.59999990463257,4745,"S"
"LOS",2009,"F","Hat",4,768,4.80000019073486,2437,"S"
"LOS",2009,"F","Hat",5,885,7.90000009536743,5402,"S"
"LOS",2009,"F","Nat",4,752,5.19999980926514,4720,"S"
"LOS",2009,"F","Nat",4,780,5.5,4967,"S"
"LOS",2009,"F","Nat",4,760,4.30000019073486,3848,"S"
"LOS",2009,"F","Nat",4,780,5.69999980926514,4845,"S"
"LOS",2009,"F","Nat",4,738,4.5,3829,"S"
"LOS",2009,"F","Nat",4,773,5.30000019073486,5340,"S"
"LOS",2009,"F","Nat",4,800,6,4400,"S"
"LOS",2009,"F","Nat",4,723,4.80000019073486,4035,"S"
"LOS",2009,"F","Nat",4,780,5.40000009536743,4456,"S"
"LOS",2009,"F","Nat",4,768,5.19999980926514,4486,"S"
"LOS",2009,"F","Nat",4,744,4.69999980926514,3910,"S"
"LOS",2009,"F","Nat",4,792,5.69999980926514,4246,"S"
"LOS",2009,"F","Nat",4,750,4.80000019073486,5213,"S"
"LOS",2009,"F","Nat",4,773,5.19999980926514,4280,"S"
"LOS",2009,"F","Nat",4,864,7,6116,"S"
"LOS",2009,"F","Nat",4,762,4.80000019073486,4316,"S"
"LOS",2009,"F","Nat",4,800,5.80000019073486,4588,"S"
"LOS",2009,"F","Nat",4,748,4.69999980926514,4719,"S"
"LOS",2009,"F","Nat",4,880,7.40000009536743,5844,"S"
"LOS",2009,"F","Nat",4,801,5.90000009536743,4368,"S"
"LOS",2009,"F","Nat",5,878,6.30000019073486,861,"S"
"LOS",2009,"F","Nat",5,817,4.59999990463257,4487,"S"
"LOS",2009,"F","Nat",5,835,6.5,5119,"S"
"LOS",2009,"F","Nat",5,870,6.69999980926514,5234,"S"
"LOS",2009,"F","Nat",5,872,6.69999980926514,5543,"S"
"LOS",2010,"F","Hat",4,730,4.5,4032,"S"
"LOS",2010,"F","Hat",4,770,4.90000009536743,4689,"S"
"LOS",2010,"F","Hat",4,680,3.59999990463257,2948,"S"
"LOS",2010,"F","Hat",4,735,4.40000009536743,3872,"S"
"LOS",2010,"F","Hat",4,785,5.5,4856,"S"
"LOS",2010,"F","Hat",4,760,4.80000019073486,3632,"S"
"LOS",2010,"F","Hat",4,765,4.80000019073486,2942,"S"
"LOS",2010,"F","Hat",4,770,5.19999980926514,3700,"S"
"LOS",2010,"F","Hat",4,805,6.59999990463257,5206,"S"
"LOS",2010,"F","Hat",4,780,5.19999980926514,517,"S"
"LOS",2010,"F","Hat",4,825,5.5,5575,"S"
"LOS",2010,"F","Hat",4,780,5.59999990463257,4619,"S"
"LOS",2010,"F","Hat",4,740,4.69999980926514,3843,"S"
"LOS",2010,"F","Hat",4,787,5.40000009536743,4681,"S"
"LOS",2010,"F","Hat",4,805,5.69999980926514,4088,"S"
"LOS",2010,"F","Hat",4,791,5.40000009536743,4024,"S"
"LOS",2010,"F","Hat",4,743,4.19999980926514,4541,"S"
"LOS",2010,"F","Hat",4,784,5.09999990463257,4052,"S"
"LOS",2010,"F","Hat",4,807,6.19999980926514,5182,"S"
"LOS",2010,"F","Hat",4,712,3.90000009536743,3226,"S"
"LOS",2010,"F","Hat",4,795,5.69999980926514,5128,"S"
"LOS",2010,"F","Hat",4,714,4,3571,"S"
"LOS",2010,"F","Hat",4,785,5,4620,"S"
"LOS",2010,"F","Hat",4,819,5.30000019073486,5108,"S"
"LOS",2010,"F","Hat",4,805,5.90000009536743,5566,"S"
"LOS",2010,"F","Hat",4,800,6,4654,"S"
"LOS",2010,"F","Hat",4,745,4.90000009536743,3960,"S"
"LOS",2010,"F","Hat",4,805,5.40000009536743,5272,"S"
"LOS",2010,"F","Hat",4,810,6.19999980926514,4830,"S"
"LOS",2010,"F","Hat",4,793,5.40000009536743,5230,"S"
"LOS",2010,"F","Hat",4,820,6.19999980926514,5541,"S"
"LOS",2010,"F","Hat",4,772,5.19999980926514,4293,"S"
"LOS",2010,"F","Hat",4,755,4.59999990463257,4778,"S"
"LOS",2010,"F","Hat",4,740,4.5,3754,"S"
"LOS",2010,"F","Hat",4,820,6.40000009536743,4818,"S"
"LOS",2010,"F","Hat",4,790,5.40000009536743,5297,"S"
"LOS",2010,"F","Hat",4,735,4.90000009536743,4474,"S"
"LOS",2010,"F","Hat",4,775,5,5018,"S"
"LOS",2010,"F","Hat",4,755,5.09999990463257,4464,"S"
"LOS",2010,"F","Hat",4,765,4.90000009536743,4470,"S"
"LOS",2010,"F","Hat",4,769,4.90000009536743,4347,"S"
"LOS",2010,"F","Hat",4,770,5.09999990463257,4274,"S"
"LOS",2010,"F","Hat",4,788,5.30000019073486,4503,"S"
"LOS",2010,"F","Hat",4,750,4.59999990463257,4930,"S"
"LOS",2010,"F","Hat",4,747,4.90000009536743,4856,"S"
"LOS",2010,"F","Hat",4,772,5.5,4883,"S"
"LOS",2010,"F","Hat",4,753,4.19999980926514,4138,"S"
"LOS",2010,"F","Hat",4,743,4.90000009536743,4071,"S"
"LOS",2010,"F","Hat",4,812,6,5037,"S"
"LOS",2010,"F","Hat",4,795,5.09999990463257,5291,"S"
"LOS",2010,"F","Hat",4,769,5.09999990463257,4052,"S"
"LOS",2010,"F","Hat",4,748,4.59999990463257,4491,"S"
"LOS",2010,"F","Hat",4,784,5.59999990463257,5091,"S"
"LOS",2010,"F","Hat",4,734,4.5,4802,"S"
"LOS",2010,"F","Hat",4,779,5.19999980926514,5052,"S"
"LOS",2010,"F","Hat",4,821,6.5,5295,"S"
"LOS",2010,"F","Hat",4,832,6.40000009536743,2147,"S"
"LOS",2010,"F","Nat",4,711,3.70000004768372,3652,"S"
"LOS",2010,"F","Nat",4,820,6.40000009536743,4556,"S"
"LOS",2010,"F","Nat",4,760,4.80000019073486,4035,"S"
"LOS",2010,"F","Nat",4,740,4.40000009536743,4670,"S"
"LOS",2010,"F","Nat",4,810,6.30000019073486,5647,"S"
"LOS",2010,"F","Nat",4,755,4.69999980926514,3759,"S"
"LOS",2010,"F","Nat",4,814,5.69999980926514,3973,"S"
"LOS",2010,"F","Nat",4,841,6.19999980926514,4715,"S"
"LOS",2010,"F","Nat",4,813,6.09999990463257,3720,"S"
"LOS",2010,"F","Nat",4,775,5.19999980926514,4222,"S"
"LOS",2010,"F","Nat",4,775,5.09999990463257,4927,"S"
"LOS",2010,"F","Nat",4,765,5.09999990463257,4663,"S"
"LOS",2010,"F","Nat",4,740,5.5,4286,"S"
"LOS",2010,"F","Nat",4,690,3.70000004768372,3785,"S"
"LOS",2010,"F","Nat",4,730,4.19999980926514,3528,"S"
"LOS",2010,"F","Nat",4,765,5.5,3790,"S"
"LOS",2010,"F","Nat",4,721,4.40000009536743,4158,"S"
"LOS",2010,"F","Nat",4,470,4,3092,"S"
"LOS",2010,"F","Nat",4,721,4.59999990463257,4447,"S"
"LOS",2011,"F","Hat",4,828,5.44999980926514,5988,"S"
"LOS",2011,"F","Hat",4,795,4.94999980926514,5968,"S"
"LOS",2011,"F","Hat",4,822,6.25,5169,"S"
"LOS",2011,"F","Hat",4,717,3.84999990463257,4362,"S"
"LOS",2011,"F","Hat",4,838,6.44999980926514,5428,"S"
"LOS",2011,"F","Hat",4,758,4.94999980926514,4460,"S"
"LOS",2011,"F","Hat",4,780,4.75,4010,"S"
"LOS",2011,"F","Hat",4,703,4.09999990463257,3650,"S"
"LOS",2011,"F","Hat",4,803,5.5,5444,"S"
"LOS",2011,"F","Hat",4,759,4.94999980926514,5107,"S"
"LOS",2011,"F","Hat",4,787,5.40000009536743,5182,"S"
"LOS",2011,"F","Hat",4,830,6.59999990463257,6595,"S"
"LOS",2011,"F","Hat",4,808,5.65000009536743,5605,"S"
"LOS",2011,"F","Hat",4,732,4.05000019073486,4615,"S"
"LOS",2011,"F","Hat",4,740,4.34999990463257,4734,"S"
"LOS",2011,"F","Hat",4,795,5.94999980926514,5477,"S"
"LOS",2011,"F","Hat",4,744,4.5,4120,"S"
"LOS",2011,"F","Hat",4,750,4.5,4330,"S"
"LOS",2011,"F","Hat",4,780,5.05000019073486,4629,"S"
"LOS",2011,"F","Hat",4,776,5.25,4527,"S"
"LOS",2011,"F","Hat",4,757,4.30000019073486,4866,"S"
"LOS",2011,"F","Hat",4,740,3.95000004768372,3938,"S"
"LOS",2011,"F","Hat",4,760,4.80000019073486,4487,"S"
"LOS",2011,"F","Hat",4,745,4.05000019073486,4779,"S"
"LOS",2011,"F","Hat",4,746,4.5,3758,"S"
"LOS",2011,"F","Hat",4,730,4.15000009536743,4223,"S"
"LOS",2011,"F","Hat",4,773,4.84999990463257,4107,"S"
"LOS",2011,"F","Hat",4,790,5.30000019073486,4840,"S"
"LOS",2011,"F","Hat",4,803,5.44999980926514,5187,"S"
"LOS",2011,"F","Hat",4,755,4.5,4051,"S"
"LOS",2011,"F","Hat",4,775,4.69999980926514,3927,"S"
"LOS",2011,"F","Hat",4,814,5.5,4911,"S"
"LOS",2011,"F","Hat",4,782,5.55000019073486,4409,"S"
"LOS",2011,"F","Hat",5,890,7.40000009536743,6632,"S"
"LOS",2011,"F","Hat",5,911,7.69999980926514,4613,"S"
"LOS",2011,"F","Hat",5,864,7.05000019073486,5408,"S"
"LOS",2011,"F","Hat",5,856,6.5,5020,"S"
"LOS",2011,"F","Hat",5,868,6.90000009536743,5005,"S"
"LOS",2011,"F","Hat",5,935,8.85000038146973,6437,"S"
"LOS",2011,"F","Hat",5,885,6.94999980926514,4442,"S"
"LOS",2011,"F","Nat",4,892,8.14999961853027,4893,"S"
"LOS",2011,"F","Nat",4,816,5.25,5574,"S"
"LOS",2011,"F","Nat",4,704,3.15000009536743,3781,"S"
"LOS",2011,"F","Nat",4,794,5.94999980926514,4597,"S"
"LOS",2011,"F","Nat",4,883,7.94999980926514,6068,"S"
"LOS",2011,"F","Nat",4,790,5,4269,"S"
"LOS",2011,"F","Nat",4,800,5.55000019073486,5712,"S"
"LOS",2011,"F","Nat",4,741,4.40000009536743,4606,"S"
"LOS",2011,"F","Nat",4,805,5.19999980926514,4500,"S"
"LOS",2011,"F","Nat",4,737,4.09999990463257,3872,"S"
"LOS",2011,"F","Nat",4,750,4.84999990463257,4464,"S"
"LOS",2011,"F","Nat",4,890,7.65000009536743,5948,"S"
"LOS",2011,"F","Nat",4,719,4.05000019073486,3960,"S"
"LOS",2011,"F","Nat",4,866,6.80000019073486,4986,"S"
"LOS",2011,"F","Nat",4,758,4.80000019073486,3553,"S"
"LOS",2011,"F","Nat",4,762,4.80000019073486,4408,"S"
"LOS",2011,"F","Nat",4,806,6.15000009536743,5583,"S"
"LOS",2011,"F","Nat",4,747,4.59999990463257,4460,"S"
"LOS",2011,"F","Nat",4,882,6.09999990463257,809,"S"
"LOS",2011,"F","Nat",4,760,5,4675,"S"
"LOS",2011,"F","Nat",4,704,3.84999990463257,4225,"S"
"LOS",2011,"F","Nat",5,856,6.5,4644,"S"
"LOS",2011,"F","Nat",5,830,6.15000009536743,4132,"S"
"LOS",2011,"F","Nat",5,807,6.09999990463257,4263,"S"
"LOS",2012,"F","Hat",4,740,4.59999990463257,3921,"S"
"LOS",2012,"F","Hat",4,700,3.84999990463257,3625,"S"
"LOS",2012,"F","Hat",4,762,4.25,1116,"S"
"LOS",2012,"F","Hat",4,800,5.94999980926514,5237,"S"
"LOS",2012,"F","Hat",4,742,4.5,3805,"S"
"LOS",2012,"F","Hat",4,766,4.69999980926514,4543,"S"
"LOS",2012,"F","Hat",4,804,5.65000009536743,4712,"S"
"LOS",2012,"F","Hat",4,745,4.90000009536743,3996,"S"
"LOS",2012,"F","Hat",4,780,4.69999980926514,4147,"S"
"LOS",2012,"F","Hat",4,815,5.84999990463257,5204,"S"
"LOS",2012,"F","Hat",4,743,4.05000019073486,2611,"S"
"LOS",2012,"F","Hat",4,740,4.55000019073486,3953,"S"
"LOS",2012,"F","Hat",4,798,5.15000009536743,5046,"S"
"LOS",2012,"F","Hat",4,764,5.09999990463257,4270,"S"
"LOS",2012,"F","Hat",4,769,4.55000019073486,4622,"S"
"LOS",2012,"F","Hat",4,780,5.5,4670,"S"
"LOS",2012,"F","Hat",4,738,4.05000019073486,4007,"S"
"LOS",2012,"F","Hat",4,765,4.84999990463257,4226,"S"
"LOS",2012,"F","Hat",4,850,6.94999980926514,5178,"S"
"LOS",2012,"F","Hat",4,760,4.34999990463257,4534,"S"
"LOS",2012,"F","Hat",4,830,6.25,5254,"S"
"LOS",2012,"F","Hat",4,730,4.30000019073486,3786,"S"
"LOS",2012,"F","Hat",4,789,5.40000009536743,5524,"S"
"LOS",2012,"F","Hat",4,724,4.44999980926514,4275,"S"
"LOS",2012,"F","Hat",4,718,4,3365,"S"
"LOS",2012,"F","Hat",4,810,6.34999990463257,5341,"S"
"LOS",2012,"F","Hat",4,789,4.94999980926514,3907,"S"
"LOS",2012,"F","Hat",4,748,4.75,3961,"S"
"LOS",2012,"F","Hat",4,739,4,3280,"S"
"LOS",2012,"F","Hat",4,767,4.5,3862,"S"
"LOS",2012,"F","Hat",4,789,5.05000019073486,4771,"S"
"LOS",2012,"F","Hat",4,748,4.90000009536743,4626,"S"
"LOS",2012,"F","Hat",4,804,5.5,4901,"S"
"LOS",2012,"F","Hat",4,800,5.55000019073486,4974,"S"
"LOS",2012,"F","Hat",4,785,5.40000009536743,4334,"S"
"LOS",2012,"F","Hat",4,748,4.75,4308,"S"
"LOS",2012,"F","Hat",4,757,5.55000019073486,5478,"S"
"LOS",2012,"F","Hat",4,758,4.94999980926514,4417,"S"
"LOS",2012,"F","Hat",5,808,5.15000009536743,3526,"S"
"LOS",2012,"F","Hat",5,904,8.14999961853027,5831,"S"
"LOS",2012,"F","Hat",5,900,7.65000009536743,4502,"S"
"LOS",2012,"F","Hat",5,873,6.80000019073486,4372,"S"
"LOS",2012,"F","Hat",5,861,5.34999990463257,3837,"S"
"LOS",2012,"F","Hat",5,889,7.34999990463257,5020,"S"
"LOS",2012,"F","Hat",5,891,7.59999990463257,5534,"S"
"LOS",2012,"F","Hat",5,786,5.05000019073486,3848,"S"
"LOS",2012,"F","Hat",5,789,5.19999980926514,3842,"S"
"LOS",2012,"F","Nat",4,719,3.95000004768372,4415,"S"
"LOS",2012,"F","Nat",4,700,3.75,4010,"S"
"LOS",2012,"F","Nat",4,730,4,3620,"S"
"LOS",2012,"F","Nat",4,720,3.79999995231628,3722,"S"
"LOS",2012,"F","Nat",4,750,4.44999980926514,4887,"S"
"LOS",2012,"F","Nat",4,754,4.75,4914,"S"
"LOS",2012,"F","Nat",4,829,6,4297,"S"
"LOS",2012,"F","Nat",4,738,4.75,4227,"S"
"LOS",2012,"F","Nat",4,726,4.19999980926514,4028,"S"
"LOS",2012,"F","Nat",4,795,6.05000019073486,5732,"S"
"LOS",2012,"F","Nat",4,754,4.55000019073486,4675,"S"
"LOS",2012,"F","Nat",4,740,4.19999980926514,4112,"S"
"LOS",2012,"F","Nat",5,860,7.09999990463257,5256,"S"
"LOS",2012,"F","Nat",5,814,5.5,3638,"S"
"LOS",2012,"F","Nat",5,871,7.59999990463257,4579,"S"
"LOS",2013,"F","Hat",4,758,5,4346,"S"
"LOS",2013,"F","Hat",4,728,4.25,3397,"S"
"LOS",2013,"F","Hat",4,706,3.95000004768372,3919,"S"
"LOS",2013,"F","Hat",4,733,4,3763,"S"
"LOS",2013,"F","Hat",4,743,4.84999990463257,4612,"S"
"LOS",2013,"F","Hat",4,776,4.19999980926514,4752,"S"
"LOS",2013,"F","Hat",4,703,4,3715,"S"
"LOS",2013,"F","Hat",4,670,3.25,3112,"S"
"LOS",2013,"F","Hat",4,765,4.69999980926514,4122,"S"
"LOS",2013,"F","Hat",4,711,4,3156,"S"
"LOS",2013,"F","Hat",4,730,4.25,3886,"S"
"LOS",2013,"F","Hat",4,732,4,3492,"S"
"LOS",2013,"F","Hat",4,787,5.25,3524,"S"
"LOS",2013,"F","Hat",4,742,4.30000019073486,3402,"S"
"LOS",2013,"F","Hat",4,750,4.25,3843,"S"
"LOS",2013,"F","Hat",4,676,3.54999995231628,3167,"S"
"LOS",2013,"F","Hat",4,725,4.19999980926514,4296,"S"
"LOS",2013,"F","Hat",4,765,4.90000009536743,5111,"S"
"LOS",2013,"F","Hat",4,751,4.65000009536743,4037,"S"
"LOS",2013,"F","Hat",4,755,4.34999990463257,4586,"S"
"LOS",2013,"F","Hat",4,769,4.40000009536743,3686,"S"
"LOS",2013,"F","Hat",4,705,3.40000009536743,2979,"S"
"LOS",2013,"F","Hat",4,746,4.5,4472,"S"
"LOS",2013,"F","Hat",4,729,4.25,3547,"S"
"LOS",2013,"F","Hat",4,732,3.84999990463257,4496,"S"
"LOS",2013,"F","Hat",4,760,4,3581,"S"
"LOS",2013,"F","Hat",5,828,6.09999990463257,5586,"S"
"LOS",2013,"F","Hat",5,872,7.15000009536743,5321,"S"
"LOS",2013,"F","Hat",5,878,6.55000019073486,5055,"S"
"LOS",2013,"F","Hat",5,814,6,4744,"S"
"LOS",2013,"F","Hat",5,872,6.94999980926514,5394,"S"
"LOS",2013,"F","Hat",5,893,7.80000019073486,6093,"S"
"LOS",2013,"F","Hat",5,879,7.05000019073486,5708,"S"
"LOS",2013,"F","Hat",5,798,5.30000019073486,4725,"S"
"LOS",2013,"F","Hat",5,890,7.15000009536743,5947,"S"
"LOS",2013,"F","Hat",5,806,5.25,2964,"S"
"LOS",2013,"F","Hat",5,849,7.25,4681,"S"
"LOS",2013,"F","Hat",5,825,6.5,3668,"S"
"LOS",2013,"F","Hat",5,850,7,5482,"S"
"LOS",2013,"F","Nat",4,856,7.5,5221,"S"
"LOS",2013,"F","Nat",4,792,5.65000009536743,4444,"S"
"LOS",2013,"F","Nat",4,700,3.90000009536743,4384,"S"
"LOS",2013,"F","Nat",4,772,5.05000019073486,4411,"S"
"LOS",2013,"F","Nat",4,735,4.5,4506,"S"
"LOS",2013,"F","Nat",4,826,6.05000019073486,3933,"S"
"LOS",2013,"F","Nat",4,817,5.65000009536743,4391,"S"
"LOS",2013,"F","Nat",4,732,4.40000009536743,4268,"S"
"LOS",2013,"F","Nat",4,769,5,4159,"S"
"LOS",2013,"F","Nat",4,866,7,5187,"S"
"LOS",2013,"F","Nat",4,720,3.65000009536743,3093,"S"
"LOS",2013,"F","Nat",4,772,4.90000009536743,4114,"S"
"LOS",2013,"F","Nat",4,731,4.15000009536743,4743,"S"
"LOS",2013,"F","Nat",4,688,3.79999995231628,3890,"S"
"LOS",2013,"F","Nat",4,718,3.54999995231628,2130,"S"
"LOS",2013,"F","Nat",4,720,3.84999990463257,3505,"S"
"LOS",2013,"F","Nat",4,715,4,4241,"S"
"LOS",2013,"F","Nat",4,739,4.75,4821,"S"
"LOS",2013,"F","Nat",4,713,3.95000004768372,3711,"S"
"LOS",2013,"F","Nat",4,689,3.5,2466,"S"
"LOS",2013,"F","Nat",4,791,5.40000009536743,4173,"S"
"LOS",2013,"F","Nat",5,852,6.40000009536743,5366,"S"
"LOS",2013,"F","Nat",5,828,6.40000009536743,4718,"S"
"LOS",2013,"F","Nat",5,745,5.40000009536743,3691,"S"
"LOS",2013,"F","Nat",5,800,5.15000009536743,3929,"S"
"LOS",2013,"F","Nat",5,841,5.59999990463257,4999,"S"
"LOS",2013,"F","Nat",5,838,6.55000019073486,5035,"S"
"LOS",2013,"F","Nat",5,862,6.69999980926514,4813,"S"
"LOS",2013,"F","Nat",5,855,6.59999990463257,4318,"S"
"LOS",2013,"F","Nat",5,857,7.5,5732,"S"
"LOS",2014,"F","Hat",4,758,5,4305,"S"
"LOS",2014,"F","Hat",4,742,4.69999980926514,4240,"S"
"LOS",2014,"F","Hat",4,718,4.40000009536743,4034,"S"
"LOS",2014,"F","Hat",4,722,4.5,4160,"S"
"LOS",2014,"F","Hat",4,767,5.40000009536743,3990,"S"
"LOS",2014,"F","Hat",4,744,5.09999990463257,4677,"S"
"LOS",2014,"F","Hat",4,772,5,4293,"S"
"LOS",2014,"F","Hat",4,762,5.19999980926514,4333,"S"
"LOS",2014,"F","Hat",4,768,5.19999980926514,4098,"S"
"LOS",2014,"F","Hat",4,773,5.19999980926514,3608,"S"
"LOS",2014,"F","Hat",4,827,6.40000009536743,4650,"S"
"LOS",2014,"F","Hat",4,773,5,4733,"S"
"LOS",2014,"F","Hat",4,725,3.79999995231628,3004,"S"
"LOS",2014,"F","Hat",4,744,4.90000009536743,4127,"S"
"LOS",2014,"F","Hat",4,804,6.19999980926514,4838,"S"
"LOS",2014,"F","Hat",4,753,4.80000019073486,4352,"S"
"LOS",2014,"F","Hat",4,817,6.40000009536743,4520,"S"
"LOS",2014,"F","Hat",4,752,4.59999990463257,3730,"S"
"LOS",2014,"F","Hat",4,700,3.90000009536743,3473,"S"
"LOS",2014,"F","Hat",4,736,4.09999990463257,3865,"S"
"LOS",2014,"F","Hat",4,716,4.30000019073486,3341,"S"
"LOS",2014,"F","Hat",4,760,5,4408,"S"
"LOS",2014,"F","Hat",4,746,4.40000009536743,4005,"S"
"LOS",2014,"F","Hat",4,733,4.40000009536743,4380,"S"
"LOS",2014,"F","Hat",4,748,4.59999990463257,4113,"S"
"LOS",2014,"F","Hat",4,700,4.40000009536743,3389,"S"
"LOS",2014,"F","Hat",4,761,5.09999990463257,4631,"S"
"LOS",2014,"F","Hat",4,711,4.09999990463257,2294,"S"
"LOS",2014,"F","Hat",4,722,4.30000019073486,4385,"S"
"LOS",2014,"F","Hat",4,742,4.80000019073486,4441,"S"
"LOS",2014,"F","Hat",4,735,4.69999980926514,4995,"S"
"LOS",2014,"F","Hat",4,786,5,4099,"S"
"LOS",2014,"F","Hat",4,773,5.19999980926514,3860,"S"
"LOS",2014,"F","Hat",4,761,5.19999980926514,3979,"S"
"LOS",2014,"F","Hat",4,754,5.40000009536743,4692,"S"
"LOS",2014,"F","Hat",4,782,5,3868,"S"
"LOS",2014,"F","Hat",4,769,5.30000019073486,4850,"S"
"LOS",2014,"F","Hat",4,737,5.09999990463257,3819,"S"
"LOS",2014,"F","Hat",4,780,5.69999980926514,4651,"S"
"LOS",2014,"F","Hat",4,695,3.70000004768372,4773,"S"
"LOS",2014,"F","Hat",4,764,4.69999980926514,4485,"S"
"LOS",2014,"F","Hat",4,754,4.69999980926514,4078,"S"
"LOS",2014,"F","Hat",4,732,4.19999980926514,4043,"S"
"LOS",2014,"F","Hat",4,771,5.19999980926514,4644,"S"
"LOS",2014,"F","Hat",4,734,4.19999980926514,5010,"S"
"LOS",2014,"F","Hat",4,775,5.40000009536743,4582,"S"
"LOS",2014,"F","Hat",4,768,5.19999980926514,5010,"S"
"LOS",2014,"F","Hat",5,822,6.5,4920,"S"
"LOS",2014,"F","Nat",4,NA,4.30000019073486,4131,"S"
"LOS",2014,"F","Nat",4,745,5.19999980926514,4179,"S"
"LOS",2014,"F","Nat",4,708,3.90000009536743,3989,"S"
"LOS",2014,"F","Nat",4,788,6,4393,"S"
"LOS",2014,"F","Nat",4,828,6.59999990463257,4490,"S"
"LOS",2014,"F","Nat",4,723,5,4071,"S"
"LOS",2014,"F","Nat",4,757,4.80000019073486,4119,"S"
"LOS",2014,"F","Nat",4,700,4.19999980926514,3781,"S"
"LOS",2014,"F","Nat",4,742,4.5,4563,"S"
"LOS",2014,"F","Nat",4,770,5.19999980926514,4994,"S"
"LOS",2014,"F","Nat",4,770,5.5,4346,"S"
"LOS",2014,"F","Nat",4,722,4.59999990463257,3635,"S"
"LOS",2014,"F","Nat",4,721,4.09999990463257,4142,"S"
"LOS",2014,"F","Nat",4,724,4.80000019073486,3775,"S"
"LOS",2014,"F","Nat",4,766,5,4277,"S"
"LOS",2014,"F","Nat",4,788,5.30000019073486,4187,"S"
"LOS",2014,"F","Nat",4,730,4.30000019073486,3436,"S"
"LOS",2014,"F","Nat",4,738,5,4397,"S"
"LOS",2014,"F","Nat",4,745,5.40000009536743,4758,"S"
"LOS",2014,"F","Nat",4,795,5.69999980926514,3545,"S"
"LOS",2014,"F","Nat",4,736,5.19999980926514,4366,"S"
"LOS",2014,"F","Nat",5,798,5.59999990463257,3604,"S"
"LOS",2014,"F","Nat",5,805,5.80000019073486,4473,"S"
"LOS",2014,"F","Nat",5,805,6.19999980926514,5281,"S"
"LOS",2014,"F","Nat",5,795,6,5344,"S"
"LOS",2014,"F","Nat",5,847,5.80000019073486,5718,"S"
"LOS",2015,"F","Hat",4,806,5.80000019073486,4972,"S"
"LOS",2015,"F","Hat",4,735,4.09999990463257,4414,"S"
"LOS",2015,"F","Hat",4,750,4.40000009536743,4485,"S"
"LOS",2015,"F","Hat",4,700,3.5,3575,"S"
"LOS",2015,"F","Hat",4,820,6.30000019073486,6646,"S"
"LOS",2015,"F","Hat",4,753,4.59999990463257,5470,"S"
"LOS",2015,"F","Hat",4,790,5,5169,"S"
"LOS",2015,"F","Hat",4,750,4.59999990463257,3581,"S"
"LOS",2015,"F","Hat",4,787,5.40000009536743,5355,"S"
"LOS",2015,"F","Hat",4,700,3.79999995231628,4074,"S"
"LOS",2015,"F","Hat",4,815,5.59999990463257,4589,"S"
"LOS",2015,"F","Hat",4,745,4.19999980926514,4315,"S"
"LOS",2015,"F","Hat",4,755,4.59999990463257,4297,"S"
"LOS",2015,"F","Hat",4,768,5,4486,"S"
"LOS",2015,"F","Hat",4,740,4.5,4688,"S"
"LOS",2015,"F","Hat",4,685,3.90000009536743,3819,"S"
"LOS",2015,"F","Hat",4,750,4.19999980926514,4126,"S"
"LOS",2015,"F","Hat",4,760,4.59999990463257,4374,"S"
"LOS",2015,"F","Hat",4,765,4.69999980926514,4515,"S"
"LOS",2015,"F","Hat",4,820,5.80000019073486,4606,"S"
"LOS",2015,"F","Hat",4,720,4.09999990463257,4416,"S"
"LOS",2015,"F","Hat",4,740,4.30000019073486,4152,"S"
"LOS",2015,"F","Hat",4,710,3.70000004768372,3991,"S"
"LOS",2015,"F","Hat",4,765,4.90000009536743,4710,"S"
"LOS",2015,"F","Hat",4,720,3.70000004768372,3846,"S"
"LOS",2015,"F","Hat",4,812,5.59999990463257,5865,"S"
"LOS",2015,"F","Hat",4,820,5.80000019073486,6786,"S"
"LOS",2015,"F","Hat",4,765,4.80000019073486,4931,"S"
"LOS",2015,"F","Hat",4,741,4.59999990463257,4205,"S"
"LOS",2015,"F","Hat",4,826,5.5,4672,"S"
"LOS",2015,"F","Hat",4,740,4.80000019073486,4548,"S"
"LOS",2015,"F","Hat",4,708,3.59999990463257,3691,"S"
